LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2,2024-01-20 07:10:00,0.662,1009.668,17.77,87.988,6313.501,80.27
2,2024-01-20 07:20:00,0.9462499999999999,1009.82125,18.21875,85.1575,5492.49875,41.36
2,2024-01-20 07:30:00,0.156,1009.93,18.219,84.692,6765.666,81.31
2,2024-01-20 07:40:00,1.48,1009.9680000000001,18.736,82.46000000000001,8465.417,128.66
2,2024-01-20 07:50:00,0.74125,1009.9825,18.84,81.82124999999999,9040.835,117.9
2,2024-01-20 08:00:00,0.646,1010.04,19.928,78.24,17709.0,324.89
2,2024-01-20 08:10:00,1.6099999999999999,1010.135,21.755,71.35625,28640.728750000002,1379.58
2,2024-01-20 08:20:00,1.986,1010.198,23.982999999999997,62.818999999999996,40468.30500000001,3383.98
2,2024-01-20 08:30:00,1.48,1010.1533333333332,26.16888888888889,55.62555555555556,42285.462222222224,3298.18
2,2024-01-20 08:40:00,1.23,1010.208,25.722,55.809000000000005,29908.914,1811.3600000000001
2,2024-01-20 08:50:00,0.9688888888888889,1010.201111111111,27.533333333333335,50.88333333333333,51789.53333333333,5072.8099999999995
2,2024-01-21 06:20:00,1.3933333333333333,1014.2066666666666,17.33666666666667,85.48666666666666,34.166666666666664,0.0
2,2024-01-21 06:30:00,1.0033333333333332,1014.36,17.25,86.46333333333332,116.11000000000001,0.0
2,2024-01-21 06:40:00,0.77125,1014.565,17.2225,88.35,276.14625,0.05
2,2024-01-21 06:50:00,1.428,1014.6479999999999,17.118000000000002,89.704,636.332,0.52
2,2024-01-21 07:00:00,0.9583333333333334,1014.79,17.12666666666667,90.075,982.0833333333334,1.42
2,2024-01-21 07:10:00,0.7071428571428572,1014.9414285714286,17.185714285714287,89.79857142857144,1478.8114285714287,3.79
2,2024-01-21 07:20:00,1.3099999999999998,1014.9866666666667,17.34,89.60333333333334,2592.5,4.81
2,2024-01-21 07:30:00,1.4175,1015.13,17.445,89.2625,3933.125,13.56
2,2024-01-21 07:40:00,1.1633333333333333,1015.1700000000001,17.713333333333335,87.48333333333333,4015.2766666666666,9.71
2,2024-01-21 07:50:00,0.52,1015.2625,17.72,85.9225,3930.0025,12.18
2,2024-01-21 08:00:00,0.2333333333333333,1015.3483333333334,17.905,84.86166666666666,3234.3050000000003,12.71
2,2024-01-21 08:10:00,0.39125,1015.4425,18.02625,84.59,3592.29125,20.18
2,2024-01-21 08:20:00,0.12428571428571429,1015.6214285714286,18.19857142857143,83.64857142857143,3997.144285714286,22.8
2,2024-01-21 08:30:00,0.13999999999999999,1015.686,18.484,82.47,4995.5,25.35
2,2024-01-21 08:40:00,0.77125,1015.7787500000001,18.5875,79.66125,5270.73,44.92
2,2024-01-21 08:50:00,0.6085714285714285,1015.8342857142858,18.830000000000002,79.82571428571428,6052.5,51.21
2,2024-01-22 06:20:00,0.662,1016.702,16.106,86.49600000000001,49.0,0.0
2,2024-01-22 06:30:00,0.244,1016.823,16.125999999999998,86.188,186.083,0.02
2,2024-01-22 06:40:00,0.548,1016.915,16.181,85.66499999999999,692.4159999999999,0.99
2,2024-01-22 06:50:00,0.54,1017.064,16.281,85.019,1132.751,2.28
2,2024-01-22 07:00:00,1.525,1017.216,16.394,84.37,1141.251,1.9
2,2024-01-22 07:10:00,0.6100000000000001,1017.332,16.486,83.704,1649.083,5.21
2,2024-01-22 07:20:00,0.522,1017.3969999999999,16.875,81.304,3235.584,22.25
2,2024-01-22 07:30:00,0.7666666666666667,1017.4144444444444,17.46777777777778,77.49666666666667,5008.52,48.0
2,2024-01-22 07:40:00,1.1422222222222222,1017.3833333333334,18.074444444444445,74.54555555555557,8073.054444444445,123.41
2,2024-01-22 07:50:00,1.4057142857142857,1017.4142857142857,18.424285714285713,74.71428571428571,10035.832857142857,146.07
2,2024-01-22 08:00:00,1.516,1017.415,19.000999999999998,73.263,11882.5,289.31
2,2024-01-22 08:10:00,0.844,1017.4680000000001,19.304,72.566,12503.333,322.02
2,2024-01-22 08:20:00,0.741,1017.458,19.9,70.043,15762.667000000001,502.69
2,2024-01-22 08:30:00,0.20800000000000002,1017.358,21.355,64.896,18086.916999999998,666.35
2,2024-01-22 08:40:00,0.4633333333333333,1017.3499999999999,22.878888888888888,59.36333333333333,21668.88888888889,877.11
2,2024-01-22 08:50:00,0.061,1017.2379999999999,29.551,42.072,67579.936,10933.61
2,2024-01-24 06:20:00,0.22,1023.2,11.265,74.16499999999999,31.25,0.0
2,2024-01-24 06:30:00,0.7939999999999999,1023.253,11.208,74.55600000000001,90.498,0.0
2,2024-01-24 06:40:00,0.03888888888888889,1023.2866666666666,11.193333333333333,75.13444444444445,237.68555555555557,0.05
2,2024-01-24 06:50:00,0.0,1023.323,11.189,76.015,494.0,0.42000000000000004
2,2024-01-24 07:00:00,0.5711111111111111,1023.37,11.293333333333333,75.75,866.76,1.25
2,2024-01-24 07:10:00,0.0,1023.4950000000001,11.452,75.482,1314.501,3.59
2,2024-01-24 07:20:00,0.209,1023.6290000000001,11.389,76.267,1591.5,4.98
2,2024-01-24 07:30:00,0.22599999999999998,1023.635,11.645999999999999,75.829,1942.083,7.67
2,2024-01-24 07:40:00,0.366,1023.702,11.668000000000001,75.559,2336.499,11.14
2,2024-01-24 07:50:00,0.236,1023.7389999999999,11.886,74.67,2893.168,17.52
2,2024-01-24 08:00:00,0.217,1023.826,12.197,73.87899999999999,3688.084,28.69
2,2024-01-24 08:10:00,0.6000000000000001,1023.9399999999999,12.346666666666668,73.69777777777777,4018.704444444444,30.810000000000002
2,2024-01-24 08:20:00,0.426,1024.008,12.355,73.426,4351.168,39.31
2,2024-01-24 08:30:00,0.576,1023.982,12.748999999999999,71.53999999999999,5334.3330000000005,58.41
2,2024-01-24 08:40:00,0.366,1023.9870000000001,13.165000000000001,70.368,6536.834,88.49000000000001
2,2024-01-24 08:50:00,0.445,1024.0759999999998,13.331,69.849,6723.500999999999,92.24
2,2024-01-26 06:20:00,0.0,1022.145,13.33,94.84,28.75,0.0
2,2024-01-26 06:30:00,0.25222222222222224,1022.1555555555556,13.297777777777778,94.81777777777778,74.26,0.0
2,2024-01-26 06:40:00,0.121,1022.1629999999999,13.287,94.795,212.25100000000003,0.09
2,2024-01-26 06:50:00,0.0,1022.2666666666667,13.326666666666666,94.72888888888889,385.92555555555555,0.49
2,2024-01-26 07:00:00,0.0,1022.372,13.339000000000002,94.666,611.083,1.55
2,2024-01-26 07:10:00,0.0,1022.4369999999999,13.466,94.482,925.833,3.91
2,2024-01-26 07:20:00,0.0,1022.491,13.615,94.426,1314.334,8.14
2,2024-01-26 07:30:00,0.0,1022.557,13.767,94.10499999999999,1644.7489999999998,13.69
2,2024-01-26 07:40:00,0.0,1022.597,13.809999999999999,94.041,1707.417,15.229999999999999
2,2024-01-26 07:50:00,0.191,1022.6360000000001,13.815999999999999,94.0,1940.667,18.169999999999998
2,2024-01-26 08:00:00,0.09666666666666666,1022.6533333333332,13.89111111111111,93.80888888888889,2123.148888888889,18.87
2,2024-01-26 08:10:00,0.6842857142857143,1022.6957142857143,13.98,93.7242857142857,2377.855714285714,18.09
2,2024-01-26 08:20:00,0.219,1022.7280000000001,14.003,93.637,2709.417,32.61
2,2024-01-26 08:30:00,0.749,1022.869,14.023,93.38,3115.75,44.08
2,2024-01-26 08:40:00,0.323,1022.926,14.256,93.046,3618.751,67.57
2,2024-01-26 08:50:00,0.618,1022.9639999999999,14.403,92.616,4014.084,80.64
2,2024-01-27 06:20:00,0.0,1019.985,14.33,95.06,32.08,0.0
2,2024-01-27 06:30:00,0.0,1020.025,14.341999999999999,95.006,85.667,0.0
2,2024-01-27 06:40:00,0.0,1020.101,14.37,94.985,274.334,0.41000000000000003
2,2024-01-27 06:50:00,0.279,1020.159,14.433000000000002,94.88300000000001,594.167,1.77
2,2024-01-27 07:00:00,0.079,1020.234,14.538,94.816,1005.2520000000001,5.48
2,2024-01-27 07:10:00,0.017,1020.2729999999999,14.782999999999998,94.584,1631.3319999999999,13.479999999999999
2,2024-01-27 07:20:00,0.0,1020.3149999999999,15.062999999999999,94.15,2669.085,35.09
2,2024-01-27 07:30:00,0.488,1020.466,15.209999999999999,93.497,3710.75,62.87
2,2024-01-27 07:40:00,0.958,1020.5139999999999,15.363999999999999,93.155,3758.917,59.8
2,2024-01-27 07:50:00,0.05777777777777778,1020.6277777777777,15.75,92.85888888888888,4209.906666666667,64.55
2,2024-01-27 08:00:00,0.5589999999999999,1020.61,16.203,91.664,6007.669,143.92000000000002
2,2024-01-27 08:10:00,0.0,1020.585,17.035,90.25800000000001,7338.0830000000005,216.28
2,2024-01-27 08:20:00,0.149,1020.5290000000001,17.244,88.934,6963.0,198.26999999999998
2,2024-01-27 08:30:00,0.11299999999999999,1020.574,17.231,88.265,7612.834,233.69
2,2024-01-27 08:40:00,0.0,1020.652,17.779,87.611,9629.25,342.23
2,2024-01-27 08:50:00,0.052000000000000005,1020.6940000000001,18.2,85.873,12328.666000000001,506.95000000000005
2,2024-01-29 06:20:00,2.038,1020.426,14.384,89.486,43.166,0.0
2,2024-01-29 06:30:00,1.636,1020.485,14.392000000000001,89.94300000000001,127.415,0.01
2,2024-01-29 06:40:00,1.585,1020.5369999999999,14.502,89.163,343.16700000000003,0.2
2,2024-01-29 06:50:00,0.409,1020.506,14.643,88.896,721.6659999999999,0.8500000000000001
2,2024-01-29 07:00:00,1.706,1020.54,14.684999999999999,88.749,1042.25,2.11
2,2024-01-29 07:10:00,1.855,1020.625,14.775,88.348,1723.75,6.04
2,2024-01-29 07:20:00,2.037,1020.701,14.956,87.989,2610.75,13.709999999999999
2,2024-01-29 07:30:00,1.8719999999999999,1020.7700000000001,15.131,88.015,3050.084,18.689999999999998
2,2024-01-29 07:40:00,1.543,1020.8280000000001,15.430000000000001,86.94300000000001,4531.666,41.8
2,2024-01-29 07:50:00,1.671,1020.8729999999999,15.503,86.37100000000001,5565.831,65.49
2,2024-01-29 08:00:00,1.4629999999999999,1020.952,15.629,86.224,5779.5,70.87
2,2024-01-29 08:10:00,1.4289999999999998,1021.095,15.892000000000001,84.676,6182.25,77.05
2,2024-01-29 08:20:00,1.534,1021.159,16.219,82.821,7057.918,99.1
2,2024-01-29 08:30:00,1.506,1021.1870000000001,16.838,80.408,8891.417,156.3
2,2024-01-29 08:40:00,1.498,1021.1510000000001,17.423,77.839,12445.75,313.38
2,2024-01-29 08:50:00,1.793,1021.164,18.434,74.13300000000001,16975.75,569.86
2,2024-01-30 06:10:00,1.6949999999999998,1015.815,16.475,92.9,39.585,0.0
2,2024-01-30 06:20:00,2.09,1015.8755555555557,16.537777777777777,92.91111111111111,176.38777777777779,0.09
2,2024-01-30 06:30:00,2.606,1016.027,16.778,92.07300000000001,656.249,0.8500000000000001
2,2024-01-30 06:40:00,1.229,1016.0880000000001,16.89,90.874,1434.583,3.14
2,2024-01-30 06:50:00,1.5677777777777777,1016.1688888888889,17.16888888888889,90.22111111111111,3290.1844444444446,26.52
2,2024-01-30 07:00:00,1.575,1016.177,18.304,85.696,6129.084,88.49
2,2024-01-30 07:10:00,1.645,1016.184,18.707,82.958,7892.6669999999995,164.26999999999998
2,2024-01-30 07:20:00,1.968,1016.2090000000001,19.496000000000002,79.086,8577.583,179.26
2,2024-01-30 07:30:00,2.091,1016.26,19.399,79.942,17564.581,1022.8399999999999
2,2024-01-30 07:40:00,1.4133333333333333,1016.1999999999999,24.76111111111111,60.34777777777778,35775.36666666667,2648.59
2,2024-01-30 07:50:00,0.9575,1016.1425,28.0775,50.8825,44259.145000000004,1802.66
2,2024-01-30 08:00:00,0.20333333333333334,1016.2400000000001,26.933333333333334,51.78333333333333,18527.50333333333,195.7
2,2024-01-30 08:20:00,1.35,1016.245,28.195,47.03,38949.555,634.07
2,2024-01-30 08:30:00,1.2650000000000001,1016.245,28.02,48.105000000000004,34058.75,467.76
2,2024-01-30 08:50:00,2.53,1016.46,24.97,56.37,25372.5,134.09
2,2024-01-31 06:10:00,2.0,1015.53,18.89,87.53,27.5,0.0
2,2024-01-31 06:20:00,1.8820000000000001,1015.5870000000001,18.877000000000002,86.67699999999999,92.917,0.0
2,2024-01-31 06:30:00,2.403,1015.655,18.851,85.37100000000001,443.082,0.27
2,2024-01-31 06:40:00,1.517,1015.789,18.753999999999998,85.55,1087.083,1.63
2,2024-01-31 06:50:00,1.393,1015.866,18.847,85.34700000000001,2398.832,11.93
2,2024-01-31 07:00:00,1.193,1015.961,19.506,83.176,4698.335,49.66
2,2024-01-31 07:10:00,1.09,1016.091,20.240000000000002,79.75,6083.335,78.95
2,2024-01-31 07:20:00,1.567,1016.155,21.197,75.301,9985.251,211.44
2,2024-01-31 07:30:00,0.95,1016.223,22.309,70.772,13101.083,351.56
2,2024-01-31 07:40:00,2.072,1016.28,23.003,67.243,17329.501,710.18
2,2024-01-31 07:50:00,1.411,1016.3520000000001,22.429,69.611,13932.918,381.05
2,2024-01-31 08:00:00,1.385,1016.348,23.154,67.99100000000001,19571.582000000002,783.66
2,2024-01-31 08:10:00,1.176,1016.4870000000001,24.686,63.109,23782.332000000002,1147.8600000000001
2,2024-01-31 08:20:00,1.124,1016.528,26.250999999999998,57.883,30165.082000000002,1895.55
2,2024-01-31 08:30:00,0.714,1016.6450000000001,28.443,52.105999999999995,38071.62,3108.12
2,2024-01-31 08:40:00,1.192,1016.6020000000001,36.166000000000004,34.875,81086.318,14023.7
2,2024-01-31 08:50:00,2.528,1016.742,34.283,34.517,68689.49799999999,10476.78
2,2024-02-01 06:10:00,0.08666666666666667,1014.4433333333333,17.353333333333335,94.91666666666667,38.88666666666666,0.0
2,2024-02-01 06:20:00,0.31399999999999995,1014.566,17.065,94.53,161.001,0.05
2,2024-02-01 06:30:00,0.775,1014.664,17.027,94.867,641.499,0.9500000000000001
2,2024-02-01 06:40:00,0.41899999999999993,1014.622,17.217,94.684,1606.917,5.57
2,2024-02-01 06:50:00,1.421,1014.598,17.579,94.12,3162.084,21.6
2,2024-02-01 07:00:00,1.499,1014.6270000000001,18.666,90.709,7956.500999999999,233.24
2,2024-02-01 07:10:00,1.534,1014.592,21.518,78.291,15856.999,812.81
2,2024-02-01 07:20:00,1.6460000000000001,1014.557,22.994999999999997,70.143,22690.917999999998,1343.9
2,2024-02-01 07:30:00,2.056,1014.5139999999999,24.137999999999998,65.388,29465.583000000002,2050.85
2,2024-02-01 07:40:00,1.8219999999999998,1014.4860000000001,25.755000000000003,59.372,35840.664000000004,2910.44
2,2024-02-01 07:50:00,1.8099999999999998,1014.4559999999999,27.647000000000002,52.934000000000005,42554.557,4064.04
2,2024-02-01 08:00:00,1.718,1014.4639999999999,29.618000000000002,46.902,48205.663,5236.83
2,2024-02-01 08:10:00,1.6469999999999998,1014.5219999999999,30.528,44.965999999999994,54054.489,6555.150000000001
2,2024-02-01 08:20:00,1.569,1014.5619999999999,32.602,40.425,60441.47900000001,8071.33
2,2024-02-01 08:30:00,1.22,1014.552,34.13,36.855000000000004,65671.824,9581.97
2,2024-02-01 08:40:00,2.196,1014.619,33.817,35.999,70307.046,10946.26
2,2024-02-01 08:50:00,1.6629999999999998,1014.676,33.46,36.755,74952.867,12203.39
2,2024-02-02 06:20:00,0.11875,1013.18375,21.15375,86.62375,65.41625,0.0
2,2024-02-02 06:30:00,0.366,1013.2360000000001,21.199,86.511,284.084,0.11
2,2024-02-02 06:40:00,0.44399999999999995,1013.323,21.330000000000002,86.192,815.5840000000001,1.27
2,2024-02-02 06:50:00,0.173,1013.47,21.587,85.163,1532.334,5.36
2,2024-02-02 07:00:00,0.183,1013.585,21.842,83.96000000000001,2483.583,14.58
2,2024-02-02 07:10:00,0.357,1013.6110000000001,22.195,82.50699999999999,3533.835,27.64
2,2024-02-02 07:20:00,0.40099999999999997,1013.7299999999999,22.527,80.89099999999999,5160.25,58.24
2,2024-02-02 07:30:00,0.8619999999999999,1013.8399999999999,23.031,78.598,7790.164999999999,132.91
2,2024-02-02 07:40:00,0.889,1013.869,23.569,76.42,9366.75,190.44
2,2024-02-02 07:50:00,1.149,1013.918,23.994999999999997,74.429,11750.917,293.22
2,2024-02-02 08:00:00,1.8379999999999999,1013.973,24.351999999999997,72.83500000000001,13961.666000000001,413.94
2,2024-02-02 08:10:00,1.488,1013.951,24.643,72.479,13820.999,402.68
2,2024-02-02 08:20:00,1.4449999999999998,1013.9350000000001,25.234,70.259,16006.666000000001,546.91
2,2024-02-02 08:30:00,1.69,1014.034,25.365000000000002,69.339,14378.083999999999,439.54
2,2024-02-02 08:40:00,1.9600000000000002,1014.094,25.413999999999998,68.849,17195.251,626.39
2,2024-02-02 08:50:00,1.307,1014.1610000000001,26.488,65.624,21072.416999999998,942.06
2,2024-02-03 06:20:00,0.065,1014.46625,19.92625,97.1675,58.542500000000004,0.0
2,2024-02-03 06:30:00,0.131,1014.6039999999999,19.926000000000002,97.106,193.751,0.1
2,2024-02-03 06:40:00,0.2,1014.75,19.907999999999998,97.07000000000001,501.83299999999997,1.1
2,2024-02-03 06:50:00,0.426,1014.876,20.031,96.99,855.083,4.47
2,2024-02-03 07:00:00,0.409,1014.915,20.127000000000002,96.884,1538.499,12.49
2,2024-02-03 07:10:00,0.418,1014.966,20.301,96.639,2466.998,30.68
2,2024-02-03 07:20:00,0.391,1015.0020000000001,20.691,96.15299999999999,3824.584,77.94
2,2024-02-03 07:30:00,0.74,1015.03,21.112000000000002,95.449,5263.75,155.39
2,2024-02-03 07:40:00,0.9375,1015.11125,21.37875,94.87625,5489.16625,133.91
2,2024-02-03 07:50:00,0.6779999999999999,1015.257,21.57,94.784,4743.5830000000005,118.41
2,2024-02-03 08:00:00,0.9410000000000001,1015.2950000000001,21.586000000000002,94.497,6963.4169999999995,238.26
2,2024-02-03 08:10:00,0.776,1015.357,22.375,93.62,9204.5,420.81
2,2024-02-03 08:20:00,0.487,1015.345,22.519,93.609,10809.917,487.14
2,2024-02-03 08:30:00,0.33999999999999997,1015.271,23.413,92.83099999999999,14444.835000000001,945.0500000000001
2,2024-02-03 08:40:00,0.662,1015.2879999999999,24.139000000000003,90.97,14421.833999999999,1031.68
2,2024-02-03 08:50:00,1.264,1015.298,24.522,89.329,20074.666999999998,1662.82
2,2024-02-04 06:20:00,0.0,1013.125,19.962,97.539,73.999,0.0
2,2024-02-04 06:30:00,0.0,1013.168,19.974,97.55,306.5,0.1
2,2024-02-04 06:40:00,0.0,1013.226,20.025,97.50800000000001,773.333,1.03
2,2024-02-04 06:50:00,0.0,1013.332,20.116,97.386,1203.25,2.98
2,2024-02-04 07:00:00,0.0,1013.4100000000001,20.173000000000002,97.273,1576.0,4.92
2,2024-02-04 07:10:00,0.0,1013.484,20.351,97.019,2740.334,16.509999999999998
2,2024-02-04 07:20:00,0.0,1013.55,20.549,96.631,4526.001,47.68
2,2024-02-04 07:30:00,0.0,1013.619,21.031,95.711,7110.332,117.08
2,2024-02-04 07:40:00,0.0,1013.642,21.506999999999998,94.772,8360.832,160.0
2,2024-02-04 07:50:00,0.0,1013.655,21.724,94.002,9588.833,208.87
2,2024-02-04 08:00:00,0.0,1013.633,22.241999999999997,93.09700000000001,12415.5,341.97
2,2024-02-04 08:10:00,0.087,1013.7539999999999,22.419,92.046,13269.166000000001,386.33000000000004
2,2024-02-04 08:20:00,1.122,1013.811,22.756999999999998,90.922,15810.916999999998,536.02
2,2024-02-04 08:30:00,0.663,1013.856,23.15,89.577,17102.166999999998,614.1
2,2024-02-04 08:40:00,0.76,1013.9440000000001,23.68,87.985,20689.251,878.53
2,2024-02-04 08:50:00,2.0629999999999997,1014.027,23.494999999999997,87.337,18574.5,723.96
2,2024-02-05 06:30:00,1.376,1013.324,20.268,96.026,65.083,0.0
2,2024-02-05 06:40:00,1.4709999999999999,1013.549,20.119,96.19800000000001,157.0,0.02
2,2024-02-05 06:50:00,0.175,1013.674,20.224,96.328,294.0,0.12
2,2024-02-05 07:00:00,0.017,1013.659,20.371000000000002,96.24300000000001,558.25,0.58
2,2024-02-05 07:10:00,0.0,1013.7059999999999,20.452,96.171,1132.084,3.33
2,2024-02-05 07:20:00,0.0,1013.701,20.617,96.125,1524.999,6.97
2,2024-02-05 07:30:00,0.0,1013.848,20.741,96.011,1952.083,12.92
2,2024-02-05 07:40:00,0.0,1013.966,20.769,96.014,2393.334,20.31
2,2024-02-05 07:50:00,0.6279999999999999,1014.168,20.57,95.86699999999999,2740.75,25.62
2,2024-02-05 08:00:00,0.54,1014.384,20.482999999999997,95.776,2579.501,25.27
2,2024-02-05 08:10:00,0.41899999999999993,1014.506,20.705000000000002,95.22,3774.0,55.660000000000004
2,2024-02-05 08:20:00,1.158,1014.7520000000001,20.685,94.85900000000001,4487.499,44.18000000000001
2,2024-02-05 08:30:00,2.613,1014.9460000000001,20.236,94.424,6616.1669999999995,127.76
2,2024-02-05 08:40:00,2.221,1015.073,20.219,94.814,4404.3330000000005,57.22
2,2024-02-05 08:50:00,2.081,1015.2850000000001,20.077,95.13,4503.6669999999995,51.480000000000004
2,2024-02-06 06:20:00,0.0,1016.9875,16.97125,97.935,59.27125,0.0
2,2024-02-06 06:30:00,0.0,1017.076,16.968,97.978,199.501,0.05
2,2024-02-06 06:40:00,0.0,1017.108,17.018,97.894,432.16700000000003,0.59
2,2024-02-06 06:50:00,0.0,1017.155,17.148000000000003,97.806,847.251,2.58
2,2024-02-06 07:00:00,0.0,1017.266,17.221,97.715,1164.334,5.08
2,2024-02-06 07:10:00,0.0,1017.3280000000001,17.312,97.56,1611.4180000000001,9.08
2,2024-02-06 07:20:00,0.0,1017.3700000000001,17.43,97.399,1841.667,12.11
2,2024-02-06 07:30:00,0.0,1017.394,17.56,97.068,2714.417,25.19
2,2024-02-06 07:40:00,0.384,1017.483,17.516,96.06800000000001,3554.166,41.92
2,2024-02-06 07:50:00,0.41900000000000004,1017.555,17.607,94.956,5083.5,83.25999999999999
2,2024-02-06 08:00:00,0.061,1017.5780000000001,18.118000000000002,94.962,6021.5,117.7
2,2024-02-06 08:10:00,0.0,1017.4888888888888,18.746666666666666,94.51666666666667,7765.832222222223,170.52
2,2024-02-06 08:20:00,0.0,1017.467,19.238,93.53999999999999,8623.833,240.84
2,2024-02-06 08:30:00,0.0,1017.4620000000001,19.491999999999997,92.159,9259.583,276.33
2,2024-02-06 08:40:00,0.227,1017.4530000000001,19.474,90.663,9979.917,323.0
2,2024-02-06 08:50:00,0.017,1017.4190000000001,19.728,90.027,11346.75,413.5
2,2024-02-07 06:10:00,0.6666666666666666,1012.0633333333334,17.26,98.43333333333334,41.11,0.0
2,2024-02-07 06:20:00,0.8719999999999999,1012.025,17.305,98.49199999999999,144.916,0.04
2,2024-02-07 06:30:00,0.061,1012.061,17.448,98.441,448.166,0.43
2,2024-02-07 06:40:00,0.20800000000000002,1012.0780000000001,17.451999999999998,98.09700000000001,1229.999,3.5700000000000003
2,2024-02-07 06:50:00,0.542,1012.0629999999999,17.439,97.91,1818.4989999999998,7.24
2,2024-02-07 07:00:00,0.914,1012.156,17.532,97.607,2905.833,16.93
2,2024-02-07 07:10:00,1.428,1012.2239999999999,17.549,97.273,4216.1669999999995,35.4
2,2024-02-07 07:20:00,1.323,1012.247,17.933,96.239,8096.082,113.64
2,2024-02-07 07:30:00,1.541,1012.1880000000001,18.086000000000002,95.476,7262.500999999999,103.1
2,2024-02-07 07:40:00,1.244,1012.195,18.17,95.664,6275.1669999999995,91.96000000000001
2,2024-02-07 07:50:00,1.611,1012.283,18.271,95.817,5113.416,62.12
2,2024-02-07 08:00:00,1.812,1012.2909999999999,18.444,95.509,5894.999,82.74
2,2024-02-07 08:10:00,1.341,1012.2969999999999,18.621000000000002,95.235,6648.8330000000005,102.1
2,2024-02-07 08:20:00,1.141,1012.3700000000001,19.285,94.104,9815.332,259.09000000000003
2,2024-02-07 08:30:00,1.7760000000000002,1012.3370000000001,19.512999999999998,91.519,12629.501,406.95
2,2024-02-07 08:40:00,0.6799999999999999,1012.2610000000001,20.735,88.394,19017.167999999998,856.48
2,2024-02-07 08:50:00,1.638,1012.338,21.34,85.75399999999999,21829.666,1149.65
2,2024-02-08 06:20:00,0.16,1011.7983333333333,15.53,97.89833333333333,52.915,0.0
2,2024-02-08 06:30:00,0.40099999999999997,1012.033,15.544999999999998,97.921,152.91799999999998,0.01
2,2024-02-08 06:40:00,0.321,1012.037,15.544999999999998,97.921,439.16700000000003,0.41000000000000003
2,2024-02-08 06:50:00,0.253,1012.2610000000001,15.638,97.93299999999999,635.0,0.78
2,2024-02-08 07:00:00,0.0,1012.284,15.780000000000001,97.91900000000001,887.417,1.8699999999999999
2,2024-02-08 07:10:00,0.0,1012.259,15.955000000000002,97.804,1536.584,5.22
2,2024-02-08 07:20:00,0.192,1012.493,15.955000000000002,97.689,1922.583,7.7700000000000005
2,2024-02-08 07:30:00,0.304,1012.767,16.044,97.714,2100.0,9.11
2,2024-02-08 07:40:00,0.061,1012.7549999999999,16.294,97.563,3254.25,21.73
2,2024-02-08 07:50:00,0.209,1013.001,16.212,97.413,2312.001,10.67
2,2024-02-08 08:00:00,0.19333333333333333,1013.0699999999999,16.362222222222222,97.51222222222222,3667.0377777777776,26.27
2,2024-02-08 08:10:00,0.5211111111111111,1013.1755555555555,16.450000000000003,97.16777777777777,3405.6466666666665,21.61
2,2024-02-08 08:20:00,0.47000000000000003,1013.222,16.509,97.187,4863.585,52.64
2,2024-02-08 08:30:00,0.366,1013.0799999999999,16.891,96.662,7256.000999999999,129.68
2,2024-02-08 08:40:00,0.06100000000000001,1013.253,17.151999999999997,96.53099999999999,8156.084,175.81
2,2024-02-08 08:50:00,0.26999999999999996,1013.309,17.578,95.40599999999999,12179.499,333.16
2,2024-02-09 06:10:00,0.0,1014.745,15.235,98.42500000000001,27.085,0.0
2,2024-02-09 06:20:00,0.0,1014.816,15.200999999999999,98.453,87.084,0.0
2,2024-02-09 06:30:00,0.017,1015.064,15.244,98.487,196.584,0.03
2,2024-02-09 06:40:00,0.139,1015.2879999999999,15.331999999999999,98.52799999999999,403.66700000000003,0.31
2,2024-02-09 06:50:00,0.078,1015.46,15.371,98.481,624.5,0.7
2,2024-02-09 07:00:00,0.043000000000000003,1015.582,15.41,98.495,905.083,1.83
2,2024-02-09 07:10:00,0.026000000000000002,1015.5350000000001,15.518,98.342,2405.249,15.44
2,2024-02-09 07:20:00,0.017,1015.5559999999999,15.830000000000002,97.90700000000001,3275.9190000000003,26.52
2,2024-02-09 07:30:00,0.095,1015.655,15.972,97.78099999999999,2854.666,18.5
2,2024-02-09 07:40:00,0.23500000000000001,1015.958,15.942000000000002,97.753,3372.166,27.22
2,2024-02-09 07:50:00,0.15699999999999997,1016.04,16.142,97.378,6579.584,96.89
2,2024-02-09 08:00:00,0.06999999999999999,1016.128,16.514000000000003,97.063,8155.499000000001,160.43
2,2024-02-09 08:10:00,0.0,1016.142,16.759,96.184,10265.166000000001,245.91
2,2024-02-09 08:20:00,0.174,1016.208,16.828,96.40599999999999,6690.334,103.94
2,2024-02-09 08:30:00,0.052000000000000005,1016.309,17.261000000000003,96.283,8643.25,179.51
2,2024-02-09 08:40:00,0.242,1016.515,17.404,95.66499999999999,9251.917,205.57
2,2024-02-09 08:50:00,0.061,1016.595,17.631999999999998,95.612,9442.582,209.39
2,2024-02-10 06:20:00,0.6116666666666667,1019.2266666666666,13.674999999999999,97.33999999999999,36.11166666666667,0.0
2,2024-02-10 06:30:00,0.984,1019.3790000000001,13.66,97.354,83.75,0.0
2,2024-02-10 06:40:00,1.063,1019.557,13.657,97.34299999999999,207.167,0.08
2,2024-02-10 06:50:00,1.028,1019.7700000000001,13.648,97.327,371.416,0.3
2,2024-02-10 07:00:00,0.418,1019.952,13.682999999999998,97.277,571.999,0.8300000000000001
