LocationCode,DateTime,Power(mW)
5,2024-04-22 13:00:00,6768.22
5,2024-04-22 13:10:00,3960.4
5,2024-04-22 13:20:00,3974.33
5,2024-04-22 13:30:00,3291.27
5,2024-04-22 13:40:00,2599.77
5,2024-04-22 13:50:00,7915.5
5,2024-04-22 14:00:00,3030.66
5,2024-04-22 14:10:00,2760.7200000000003
5,2024-04-22 14:20:00,3770.67
5,2024-04-22 14:30:00,4125.0599999999995
5,2024-04-22 14:40:00,4029.29
5,2024-04-22 14:50:00,611.96
5,2024-04-22 15:00:00,406.88
5,2024-04-22 15:10:00,167.1
5,2024-04-22 15:20:00,106.33
5,2024-04-22 15:30:00,134.86
5,2024-04-22 15:40:00,238.39999999999998
5,2024-04-22 15:50:00,577.54
5,2024-04-22 16:00:00,325.34
5,2024-04-22 16:10:00,138.09
5,2024-04-22 16:20:00,51.519999999999996
5,2024-04-22 16:30:00,34.6
5,2024-04-22 16:40:00,93.49
5,2024-04-22 16:50:00,100.31
5,2024-04-23 09:00:00,1378.72
5,2024-04-23 09:10:00,1547.59
5,2024-04-23 09:20:00,838.78
5,2024-04-23 09:30:00,672.48
5,2024-04-23 09:40:00,752.84
5,2024-04-23 09:50:00,891.1800000000001
5,2024-04-23 10:00:00,1401.79
5,2024-04-23 10:10:00,3377.1
5,2024-04-23 10:20:00,3376.28
5,2024-04-23 10:30:00,3515.31
5,2024-04-23 10:40:00,2231.57
5,2024-04-23 10:50:00,981.39
5,2024-04-23 11:00:00,1164.77
5,2024-04-23 11:10:00,719.95
5,2024-04-23 11:20:00,915.45
5,2024-04-23 11:30:00,2479.4
5,2024-04-23 11:40:00,1404.34
5,2024-04-23 11:50:00,379.38
5,2024-04-23 12:00:00,210.48
5,2024-04-23 12:10:00,194.79
5,2024-04-23 12:20:00,193.76
5,2024-04-23 12:30:00,436.09
5,2024-04-23 12:40:00,891.39
5,2024-04-23 12:50:00,778.79
5,2024-04-23 13:00:00,524.19
5,2024-04-23 13:10:00,375.52
5,2024-04-23 13:20:00,244.53
5,2024-04-23 13:30:00,302.39
5,2024-04-23 13:40:00,879.78
5,2024-04-23 13:50:00,1334.79
5,2024-04-23 14:00:00,1344.9
5,2024-04-23 14:10:00,1611.4
5,2024-04-23 14:20:00,1530.1599999999999
5,2024-04-23 14:30:00,1300.14
5,2024-04-23 14:40:00,1051.0
5,2024-04-23 14:50:00,882.53
5,2024-04-23 15:00:00,766.71
5,2024-04-23 15:10:00,1184.82
5,2024-04-23 15:20:00,1205.0
5,2024-04-23 15:30:00,982.94
5,2024-04-23 15:40:00,691.6899999999999
5,2024-04-23 15:50:00,512.47
5,2024-04-23 16:00:00,412.63
5,2024-04-23 16:10:00,286.5
5,2024-04-23 16:20:00,204.09
5,2024-04-23 16:30:00,116.17999999999999
5,2024-04-23 16:40:00,71.87
5,2024-04-23 16:50:00,60.6
5,2024-04-24 09:00:00,45.97
5,2024-04-24 09:10:00,38.75
5,2024-04-24 09:20:00,47.53
5,2024-04-24 09:30:00,57.74
5,2024-04-24 09:40:00,270.63
5,2024-04-24 09:50:00,458.88
5,2024-04-24 10:00:00,444.26
5,2024-04-24 10:10:00,373.74
5,2024-04-24 10:20:00,328.94
5,2024-04-24 10:30:00,284.83
5,2024-04-24 10:40:00,906.41
5,2024-04-24 10:50:00,444.81
5,2024-04-24 11:00:00,170.57999999999998
5,2024-04-24 11:10:00,44.55
5,2024-04-24 11:20:00,42.4
5,2024-04-24 11:30:00,19.39
5,2024-04-24 11:40:00,44.09
5,2024-04-24 11:50:00,38.08
5,2024-04-24 12:00:00,20.78
5,2024-04-24 12:10:00,68.11
5,2024-04-24 12:20:00,58.1
5,2024-04-24 12:30:00,46.94
5,2024-04-24 12:40:00,41.49
5,2024-04-24 12:50:00,92.24
5,2024-04-24 13:00:00,82.01
5,2024-04-24 13:10:00,60.839999999999996
5,2024-04-24 13:20:00,32.15
5,2024-04-24 13:30:00,26.54
5,2024-04-24 13:40:00,30.18
5,2024-04-24 13:50:00,32.39
5,2024-04-24 14:00:00,41.1
5,2024-04-24 14:10:00,48.56
5,2024-04-24 14:20:00,326.57
5,2024-04-24 14:30:00,323.87
5,2024-04-24 14:40:00,716.83
5,2024-04-24 14:50:00,239.62
5,2024-04-24 15:00:00,29.66
5,2024-04-24 15:10:00,16.66
5,2024-04-24 15:20:00,57.66
5,2024-04-24 15:30:00,252.86
5,2024-04-24 15:40:00,255.29999999999998
5,2024-04-24 15:50:00,132.57999999999998
5,2024-04-24 16:00:00,17.35
5,2024-04-24 16:10:00,21.009999999999998
5,2024-04-24 16:20:00,11.58
5,2024-04-24 16:30:00,8.04
5,2024-04-24 16:40:00,7.92
5,2024-04-24 16:50:00,13.02
5,2024-04-25 09:00:00,420.4
5,2024-04-25 09:10:00,782.2
5,2024-04-25 09:20:00,692.12
5,2024-04-25 09:30:00,407.78
5,2024-04-25 09:40:00,404.82
5,2024-04-25 09:50:00,641.91
5,2024-04-25 10:00:00,1355.88
5,2024-04-25 10:10:00,2879.66
5,2024-04-25 10:20:00,5832.53
5,2024-04-25 10:30:00,6294.29
5,2024-04-25 10:40:00,3090.31
5,2024-04-25 10:50:00,1491.61
5,2024-04-25 11:00:00,1359.58
5,2024-04-25 11:10:00,2286.32
5,2024-04-25 11:20:00,1896.82
5,2024-04-25 11:30:00,967.4300000000001
5,2024-04-25 11:40:00,1046.18
5,2024-04-25 11:50:00,4387.55
5,2024-04-25 12:00:00,14563.99
5,2024-04-25 12:10:00,5483.8
5,2024-04-25 12:20:00,6036.59
5,2024-04-25 12:30:00,11681.44
5,2024-04-25 12:40:00,10293.59
5,2024-04-25 12:50:00,16327.16
5,2024-04-25 13:00:00,11584.08
5,2024-04-25 13:10:00,13572.18
5,2024-04-25 13:20:00,15497.96
5,2024-04-25 13:30:00,12748.7
5,2024-04-25 13:40:00,9701.4
5,2024-04-25 13:50:00,4905.889999999999
5,2024-04-25 14:00:00,8751.65
5,2024-04-25 14:10:00,7367.2
5,2024-04-25 14:20:00,13622.31
5,2024-04-25 14:30:00,3797.8
5,2024-04-25 14:40:00,1593.33
5,2024-04-25 14:50:00,247.32999999999998
5,2024-04-25 15:00:00,57.14
5,2024-04-25 15:10:00,33.04
5,2024-04-25 15:20:00,27.01
5,2024-04-25 15:30:00,29.21
5,2024-04-25 15:40:00,17.09
5,2024-04-25 15:50:00,10.31
5,2024-04-25 16:00:00,37.22
5,2024-04-25 16:10:00,30.75
5,2024-04-25 16:20:00,18.36
5,2024-04-25 16:30:00,20.0
5,2024-04-25 16:40:00,16.01
5,2024-04-25 16:50:00,31.369999999999997
5,2024-04-26 09:00:00,2053.92
5,2024-04-26 09:10:00,1568.61
5,2024-04-26 09:20:00,1579.86
5,2024-04-26 09:30:00,2219.75
5,2024-04-26 09:40:00,3347.52
5,2024-04-26 09:50:00,5336.79
5,2024-04-26 10:00:00,5244.81
5,2024-04-26 10:10:00,3064.45
5,2024-04-26 10:20:00,2813.61
5,2024-04-26 10:30:00,3440.0299999999997
5,2024-04-26 10:40:00,2094.75
5,2024-04-26 10:50:00,1770.4099999999999
5,2024-04-26 11:00:00,1156.87
5,2024-04-26 11:10:00,708.15
5,2024-04-26 11:20:00,540.97
5,2024-04-26 11:30:00,578.48
5,2024-04-26 11:40:00,551.3
5,2024-04-26 11:50:00,432.03999999999996
5,2024-04-26 12:00:00,568.6700000000001
5,2024-04-26 12:10:00,831.11
5,2024-04-26 12:20:00,658.38
5,2024-04-26 12:30:00,662.03
5,2024-04-26 12:40:00,575.75
5,2024-04-26 12:50:00,552.26
5,2024-04-26 13:00:00,626.96
5,2024-04-26 13:10:00,679.07
5,2024-04-26 13:20:00,596.25
5,2024-04-26 13:30:00,690.25
5,2024-04-26 13:40:00,477.63
5,2024-04-26 13:50:00,300.9
5,2024-04-26 14:00:00,206.56
5,2024-04-26 14:10:00,236.55
5,2024-04-26 14:20:00,168.2
5,2024-04-26 14:30:00,186.22
5,2024-04-26 14:40:00,304.63
5,2024-04-26 14:50:00,543.8
5,2024-04-26 15:00:00,369.56
5,2024-04-26 15:10:00,384.35
5,2024-04-26 15:20:00,161.21
5,2024-04-26 15:30:00,94.49
5,2024-04-26 15:40:00,119.78
5,2024-04-26 15:50:00,202.89
5,2024-04-26 16:00:00,174.85999999999999
5,2024-04-26 16:10:00,149.08
5,2024-04-26 16:20:00,207.32999999999998
5,2024-04-26 16:30:00,315.79
5,2024-04-26 16:40:00,262.13
5,2024-04-26 16:50:00,351.87
5,2024-04-27 09:00:00,1141.72
5,2024-04-27 09:10:00,733.5
5,2024-04-27 09:20:00,597.3
5,2024-04-27 09:30:00,610.5
5,2024-04-27 09:40:00,750.47
5,2024-04-27 09:50:00,777.9300000000001
5,2024-04-27 10:00:00,540.83
5,2024-04-27 10:10:00,737.37
5,2024-04-27 10:20:00,1275.5
5,2024-04-27 10:30:00,1646.51
5,2024-04-27 10:40:00,1673.8
5,2024-04-27 10:50:00,1781.82
5,2024-04-27 11:00:00,1849.35
5,2024-04-27 11:10:00,1868.96
5,2024-04-27 11:20:00,1657.3
5,2024-04-27 11:30:00,1668.79
5,2024-04-27 11:40:00,1419.96
5,2024-04-27 11:50:00,1114.07
5,2024-04-27 12:00:00,1196.32
5,2024-04-27 12:10:00,1670.8600000000001
5,2024-04-27 12:20:00,1548.06
5,2024-04-27 12:30:00,1299.8799999999999
5,2024-04-27 12:40:00,959.95
5,2024-04-27 12:50:00,1023.25
5,2024-04-27 13:00:00,2146.19
5,2024-04-27 13:10:00,1916.39
5,2024-04-27 13:20:00,1565.67
5,2024-04-27 13:30:00,3163.2799999999997
5,2024-04-27 13:40:00,4707.98
5,2024-04-27 13:50:00,2934.7400000000002
5,2024-04-27 14:00:00,2498.52
5,2024-04-27 14:10:00,3011.16
5,2024-04-27 14:20:00,2451.34
5,2024-04-27 14:30:00,2146.97
5,2024-04-27 14:40:00,2502.52
5,2024-04-27 14:50:00,2200.47
5,2024-04-27 15:00:00,3490.7400000000002
5,2024-04-27 15:10:00,2869.9
5,2024-04-27 15:20:00,1789.09
5,2024-04-27 15:30:00,1146.25
5,2024-04-27 15:40:00,974.31
5,2024-04-27 15:50:00,1213.1
5,2024-04-27 16:00:00,1458.52
5,2024-04-27 16:10:00,2122.31
5,2024-04-27 16:20:00,1296.91
5,2024-04-27 16:30:00,293.05
5,2024-04-27 16:40:00,2201.21
5,2024-04-27 16:50:00,640.46
5,2024-04-28 09:00:00,2569.1800000000003
5,2024-04-28 09:10:00,3108.41
5,2024-04-28 09:20:00,1157.49
5,2024-04-28 09:30:00,442.06
5,2024-04-28 09:40:00,225.45
5,2024-04-28 09:50:00,248.82
5,2024-04-28 10:00:00,364.7
5,2024-04-28 10:10:00,1307.72
5,2024-04-28 10:20:00,3676.23
5,2024-04-28 10:30:00,3775.43
5,2024-04-28 10:40:00,7856.33
5,2024-04-28 10:50:00,4424.14
5,2024-04-28 11:00:00,6126.07
5,2024-04-28 11:10:00,8241.67
5,2024-04-28 11:20:00,8207.0
5,2024-04-28 11:30:00,3676.96
5,2024-04-28 11:40:00,3623.43
5,2024-04-28 11:50:00,3480.89
5,2024-04-28 12:00:00,4507.42
5,2024-04-28 12:10:00,4281.97
5,2024-04-28 12:20:00,2760.37
5,2024-04-28 12:30:00,3271.16
5,2024-04-28 12:40:00,3112.84
5,2024-04-28 12:50:00,1509.52
5,2024-04-28 13:00:00,1024.25
5,2024-04-28 13:10:00,895.86
5,2024-04-28 13:20:00,883.2
5,2024-04-28 13:30:00,673.15
5,2024-04-28 13:40:00,568.79
5,2024-04-28 13:50:00,586.02
5,2024-04-28 14:00:00,520.99
5,2024-04-28 14:10:00,552.71
5,2024-04-28 14:20:00,635.66
5,2024-04-28 14:30:00,1503.71
5,2024-04-28 14:40:00,2922.14
5,2024-04-28 14:50:00,2048.2799999999997
5,2024-04-28 15:00:00,2857.58
5,2024-04-28 15:10:00,6711.2
5,2024-04-28 15:20:00,3822.07
5,2024-04-28 15:30:00,1986.31
5,2024-04-28 15:40:00,1692.96
5,2024-04-28 15:50:00,2185.2
5,2024-04-28 16:00:00,2697.23
5,2024-04-28 16:10:00,1912.51
5,2024-04-28 16:20:00,506.11
5,2024-04-28 16:30:00,394.06
5,2024-04-28 16:40:00,427.55
5,2024-04-28 16:50:00,686.01
5,2024-04-29 09:00:00,3276.53
5,2024-04-29 09:10:00,5529.02
5,2024-04-29 09:20:00,5734.61
5,2024-04-29 09:30:00,6629.530000000001
5,2024-04-29 09:40:00,7394.5599999999995
5,2024-04-29 09:50:00,7410.6
5,2024-04-29 10:00:00,8099.74
5,2024-04-29 10:10:00,9088.25
5,2024-04-29 10:20:00,10797.85
5,2024-04-29 10:30:00,10843.67
5,2024-04-29 10:40:00,13171.65
5,2024-04-29 10:50:00,4443.16
5,2024-04-29 11:00:00,3409.8
5,2024-04-29 11:10:00,15930.75
5,2024-04-29 11:20:00,12345.31
5,2024-04-29 11:30:00,14724.22
5,2024-04-29 11:40:00,13545.83
5,2024-04-29 11:50:00,16785.12
5,2024-04-29 12:00:00,13367.04
5,2024-04-29 12:10:00,13138.33
5,2024-04-29 12:20:00,16982.52
5,2024-04-29 12:30:00,18107.24
5,2024-04-29 12:40:00,18218.04
5,2024-04-29 12:50:00,18113.66
5,2024-04-29 13:00:00,17810.07
5,2024-04-29 13:10:00,16023.38
5,2024-04-29 13:20:00,15744.8
5,2024-04-29 13:30:00,13729.460000000001
5,2024-04-29 13:40:00,15366.81
5,2024-04-29 13:50:00,16439.46
5,2024-04-29 14:00:00,16044.56
5,2024-04-29 14:10:00,15350.09
5,2024-04-29 14:20:00,15043.710000000001
5,2024-04-29 14:30:00,13752.46
5,2024-04-29 14:40:00,12309.3
5,2024-04-29 14:50:00,9466.07
5,2024-04-29 15:00:00,8871.84
5,2024-04-29 15:10:00,9731.4
5,2024-04-29 15:20:00,8832.92
5,2024-04-29 15:30:00,8732.02
5,2024-04-29 15:40:00,6687.17
5,2024-04-29 15:50:00,5736.46
5,2024-04-29 16:00:00,7849.65
5,2024-04-29 16:10:00,4647.13
5,2024-04-29 16:20:00,2303.77
5,2024-04-29 16:30:00,2352.36
5,2024-04-29 16:40:00,1424.77
5,2024-04-29 16:50:00,1244.71
5,2024-04-30 09:00:00,6362.78
5,2024-04-30 09:10:00,7403.86
5,2024-04-30 09:20:00,8272.81
5,2024-04-30 09:30:00,8826.48
5,2024-04-30 09:40:00,10039.86
5,2024-04-30 09:50:00,10250.85
5,2024-04-30 10:00:00,10250.17
5,2024-04-30 10:10:00,7569.95
5,2024-04-30 10:20:00,11009.8
5,2024-04-30 10:30:00,12017.0
5,2024-04-30 10:40:00,12423.22
5,2024-04-30 10:50:00,13824.14
5,2024-04-30 11:00:00,12214.27
5,2024-04-30 11:10:00,12634.89
5,2024-04-30 11:20:00,12318.57
5,2024-04-30 11:30:00,14904.14
5,2024-04-30 11:40:00,14417.8
5,2024-04-30 11:50:00,14324.23
5,2024-04-30 12:00:00,9165.29
5,2024-04-30 12:10:00,16454.78
5,2024-04-30 12:20:00,1956.18
5,2024-05-01 16:10:00,11.280000000000001
5,2024-05-01 16:20:00,30.1
5,2024-05-01 16:30:00,20.31
5,2024-05-01 16:40:00,18.87
5,2024-05-01 16:50:00,7.0600000000000005
5,2024-05-02 09:00:00,119.14
5,2024-05-02 09:10:00,198.26
5,2024-05-02 09:20:00,279.67
5,2024-05-02 09:30:00,90.46000000000001
5,2024-05-02 09:40:00,123.65
5,2024-05-02 09:50:00,407.74
5,2024-05-02 10:00:00,491.66
5,2024-05-02 10:10:00,410.68
5,2024-05-02 10:20:00,325.52
5,2024-05-02 10:30:00,723.62
5,2024-05-02 10:40:00,603.75
5,2024-05-02 10:50:00,443.49
5,2024-05-02 11:00:00,838.46
5,2024-05-02 11:10:00,1087.42
5,2024-05-02 11:20:00,1169.39
5,2024-05-02 11:30:00,1746.77
5,2024-05-02 11:40:00,1615.76
5,2024-05-02 11:50:00,1574.99
5,2024-05-02 12:00:00,2086.9
5,2024-05-02 12:10:00,2712.66
5,2024-05-02 12:20:00,1581.99
5,2024-05-02 12:30:00,687.4
5,2024-05-02 12:40:00,799.03
5,2024-05-02 12:50:00,546.83
5,2024-05-02 13:00:00,940.52
5,2024-05-02 13:10:00,287.24
5,2024-05-02 13:20:00,848.35
5,2024-05-02 13:30:00,1029.62
5,2024-05-02 13:40:00,413.21
5,2024-05-02 13:50:00,110.82
5,2024-05-02 14:00:00,62.36
5,2024-05-02 14:10:00,138.21
5,2024-05-02 14:20:00,137.45
5,2024-05-02 14:30:00,160.42
5,2024-05-02 14:40:00,220.43
5,2024-05-02 14:50:00,111.15
5,2024-05-02 15:00:00,134.67
5,2024-05-02 15:10:00,61.11
5,2024-05-02 15:20:00,107.19
5,2024-05-02 15:30:00,52.379999999999995
5,2024-05-02 15:40:00,54.92
5,2024-05-02 15:50:00,20.68
5,2024-05-02 16:00:00,4.7
5,2024-05-02 16:10:00,27.16
5,2024-05-02 16:20:00,34.9
5,2024-05-02 16:30:00,20.45
5,2024-05-02 16:40:00,14.84
5,2024-05-02 16:50:00,5.4399999999999995
5,2024-05-03 09:00:00,2848.2
5,2024-05-03 09:10:00,2256.9
5,2024-05-03 09:20:00,3673.09
5,2024-05-03 09:30:00,3722.36
5,2024-05-03 09:40:00,3430.79
5,2024-05-03 09:50:00,3381.72
5,2024-05-03 10:00:00,2818.6800000000003
5,2024-05-03 10:10:00,3346.39
5,2024-05-03 10:20:00,2509.1
5,2024-05-03 10:30:00,2010.58
5,2024-05-03 10:40:00,1154.87
5,2024-05-03 10:50:00,824.65
5,2024-05-03 11:00:00,859.6
5,2024-05-03 11:10:00,1119.09
5,2024-05-03 11:20:00,1650.55
5,2024-05-03 11:30:00,2216.73
5,2024-05-03 11:40:00,2825.19
5,2024-05-03 11:50:00,3402.53
5,2024-05-03 12:00:00,3500.66
5,2024-05-03 12:10:00,1783.67
5,2024-05-03 12:20:00,1460.3
5,2024-05-03 12:30:00,1905.56
5,2024-05-03 12:40:00,1755.18
5,2024-05-03 12:50:00,1657.95
5,2024-05-03 13:00:00,1476.18
5,2024-05-03 13:10:00,767.64
5,2024-05-03 13:20:00,874.8
5,2024-05-03 13:30:00,1106.37
5,2024-05-03 13:40:00,664.01
5,2024-05-03 13:50:00,306.34
5,2024-05-03 14:00:00,377.81
5,2024-05-03 14:10:00,404.5
5,2024-05-03 14:20:00,316.86
5,2024-05-03 14:30:00,342.62
5,2024-05-03 14:40:00,235.19
5,2024-05-03 14:50:00,169.32
5,2024-05-03 15:00:00,87.06
5,2024-05-03 15:10:00,86.97999999999999
5,2024-05-03 15:20:00,124.62
5,2024-05-03 15:30:00,125.16
5,2024-05-03 15:40:00,85.07000000000001
5,2024-05-03 15:50:00,38.160000000000004
5,2024-05-03 16:00:00,50.230000000000004
5,2024-05-03 16:10:00,55.57
5,2024-05-03 16:20:00,62.13
5,2024-05-03 16:30:00,58.13
5,2024-05-03 16:40:00,29.83
5,2024-05-03 16:50:00,52.5
5,2024-05-04 09:00:00,6475.12
5,2024-05-04 09:10:00,6066.33
5,2024-05-04 09:20:00,4903.25
5,2024-05-04 09:30:00,6227.83
5,2024-05-04 09:40:00,7237.39
5,2024-05-04 09:50:00,5619.23
5,2024-05-04 10:00:00,7334.61
5,2024-05-04 10:10:00,7941.08
5,2024-05-04 10:20:00,9170.26
5,2024-05-04 10:30:00,8444.9
5,2024-05-04 10:40:00,6314.74
5,2024-05-04 10:50:00,4764.1
5,2024-05-04 11:00:00,8891.65
5,2024-05-04 11:10:00,13457.67
5,2024-05-04 11:20:00,7395.24
5,2024-05-04 11:30:00,8462.86
5,2024-05-04 11:40:00,9865.64
5,2024-05-04 11:50:00,5580.9800000000005
5,2024-05-04 12:00:00,8377.16
5,2024-05-04 12:10:00,10868.83
5,2024-05-04 12:20:00,11465.31
5,2024-05-04 12:30:00,13016.22
5,2024-05-04 12:40:00,3958.18
5,2024-05-04 12:50:00,6050.19
5,2024-05-04 13:00:00,3459.11
5,2024-05-04 13:10:00,1476.69
5,2024-05-04 13:20:00,2749.0
5,2024-05-04 13:30:00,11275.85
5,2024-05-04 13:40:00,7900.3
5,2024-05-04 13:50:00,10361.93
5,2024-05-04 14:00:00,10897.64
5,2024-05-04 14:10:00,4820.349999999999
5,2024-05-04 14:20:00,5261.47
5,2024-05-04 14:30:00,4782.48
5,2024-05-04 14:40:00,7882.63
5,2024-05-04 14:50:00,1991.9
5,2024-05-04 15:00:00,892.66
5,2024-05-04 15:10:00,465.65999999999997
5,2024-05-04 15:20:00,266.6
5,2024-05-04 15:30:00,150.32
5,2024-05-04 15:40:00,97.97
5,2024-05-04 15:50:00,95.71
5,2024-05-04 16:00:00,67.36
5,2024-05-04 16:10:00,79.29
5,2024-05-04 16:20:00,87.9
5,2024-05-04 16:30:00,80.69
5,2024-05-04 16:40:00,71.53999999999999
5,2024-05-04 16:50:00,89.87
5,2024-05-05 09:00:00,2001.26
5,2024-05-05 09:10:00,2428.8
5,2024-05-05 09:20:00,1994.65
5,2024-05-05 09:30:00,2175.8
5,2024-05-05 09:40:00,5697.9400000000005
5,2024-05-05 09:50:00,5558.91
5,2024-05-05 10:00:00,4727.3
5,2024-05-05 10:10:00,4232.09
5,2024-05-05 10:20:00,5926.8
5,2024-05-05 10:30:00,5337.17
5,2024-05-05 10:40:00,3795.96
5,2024-05-05 10:50:00,3974.02
5,2024-05-05 11:00:00,7687.35
5,2024-05-05 11:10:00,6233.17
5,2024-05-05 11:20:00,5646.26
5,2024-05-05 11:30:00,4235.64
5,2024-05-05 11:40:00,3880.88
5,2024-05-05 11:50:00,2534.02
5,2024-05-05 12:00:00,3053.62
5,2024-05-05 12:10:00,6030.95
5,2024-05-05 12:20:00,8884.21
5,2024-05-05 12:30:00,6363.68
5,2024-05-05 12:40:00,10384.720000000001
5,2024-05-05 12:50:00,5962.0
5,2024-05-05 13:00:00,2866.54
5,2024-05-05 13:10:00,7713.15
5,2024-05-05 13:20:00,1925.7
5,2024-05-05 13:30:00,8458.33
5,2024-05-05 13:40:00,14175.39
5,2024-05-05 13:50:00,2292.16
5,2024-05-05 14:00:00,1550.9
5,2024-05-05 14:10:00,2016.3
5,2024-05-05 14:20:00,2920.68
5,2024-05-05 14:30:00,1587.28
5,2024-05-05 14:40:00,406.87
5,2024-05-05 14:50:00,405.34999999999997
5,2024-05-05 15:00:00,588.96
5,2024-05-05 15:10:00,1482.74
5,2024-05-05 15:20:00,1783.4
5,2024-05-05 15:30:00,6810.83
5,2024-05-05 15:40:00,4220.0
5,2024-05-05 15:50:00,3734.3599999999997
5,2024-05-05 16:00:00,2810.77
5,2024-05-05 16:10:00,2652.2999999999997
5,2024-05-05 16:20:00,271.24
5,2024-05-05 16:30:00,369.07
5,2024-05-05 16:40:00,672.04
5,2024-05-05 16:50:00,744.9
5,2024-05-06 09:00:00,5900.7699999999995
5,2024-05-06 09:10:00,6556.37
5,2024-05-06 09:20:00,8585.96
5,2024-05-06 09:30:00,9726.77
5,2024-05-06 09:40:00,10752.73
5,2024-05-06 09:50:00,11512.56
5,2024-05-06 10:00:00,12554.65
5,2024-05-06 10:10:00,13436.07
5,2024-05-06 10:20:00,13448.119999999999
5,2024-05-06 10:30:00,12384.92
5,2024-05-06 10:40:00,13745.02
5,2024-05-06 10:50:00,12151.11
5,2024-05-06 11:00:00,13978.08
5,2024-05-06 11:10:00,14736.619999999999
5,2024-05-06 11:20:00,13851.56
5,2024-05-06 11:30:00,14428.47
5,2024-05-06 11:40:00,17457.49
5,2024-05-06 11:50:00,17644.24
5,2024-05-06 12:00:00,17839.61
5,2024-05-06 12:10:00,16676.53
5,2024-05-06 12:20:00,17211.35
5,2024-05-06 12:30:00,10511.380000000001
5,2024-05-06 12:40:00,16101.82
5,2024-05-06 12:50:00,12820.0
5,2024-05-06 13:00:00,13391.69
5,2024-05-06 13:10:00,17595.48
5,2024-05-06 13:20:00,14851.67
5,2024-05-06 13:30:00,9102.54
5,2024-05-06 13:40:00,7507.78
5,2024-05-06 13:50:00,10842.87
5,2024-05-06 14:00:00,7773.99
5,2024-05-06 14:10:00,1315.9
5,2024-05-06 14:20:00,7357.74
5,2024-05-06 14:30:00,7082.4
5,2024-05-06 14:40:00,1622.96
5,2024-05-06 14:50:00,1456.15
5,2024-05-06 15:00:00,5078.76
5,2024-05-06 15:10:00,737.51
5,2024-05-06 15:20:00,4407.21
5,2024-05-06 15:30:00,555.03
5,2024-05-06 15:40:00,335.64
5,2024-05-06 15:50:00,344.7
5,2024-05-06 16:00:00,224.29
5,2024-05-06 16:10:00,333.62
5,2024-05-06 16:20:00,70.61
5,2024-05-06 16:30:00,66.4
5,2024-05-06 16:40:00,78.63
5,2024-05-06 16:50:00,165.07999999999998
5,2024-05-07 09:00:00,5152.66
5,2024-05-07 09:10:00,5813.29
5,2024-05-07 09:20:00,9433.24
5,2024-05-07 09:30:00,5597.4
5,2024-05-07 09:40:00,7255.5599999999995
5,2024-05-07 09:50:00,12951.17
5,2024-05-07 10:00:00,16051.34
5,2024-05-07 10:10:00,10249.119999999999
5,2024-05-07 10:20:00,11019.88
5,2024-05-07 10:30:00,7073.85
5,2024-05-07 10:40:00,3474.35
5,2024-05-07 10:50:00,6103.14
5,2024-05-07 11:00:00,3249.52
5,2024-05-07 11:10:00,3100.99
5,2024-05-07 11:20:00,7667.23
5,2024-05-07 11:30:00,8453.99
5,2024-05-07 11:40:00,6410.5599999999995
5,2024-05-07 11:50:00,5749.04
5,2024-05-07 12:00:00,5598.22
5,2024-05-07 12:10:00,13029.810000000001
5,2024-05-07 12:20:00,10263.14
5,2024-05-07 12:30:00,6104.87
5,2024-05-07 12:40:00,668.46
5,2024-05-07 12:50:00,367.87
5,2024-05-07 13:00:00,324.90000000000003
5,2024-05-07 13:10:00,500.81
5,2024-05-07 13:20:00,631.59
5,2024-05-07 13:30:00,515.02
5,2024-05-07 13:40:00,264.15
5,2024-05-07 13:50:00,184.98
5,2024-05-07 14:00:00,43.0
5,2024-05-07 14:10:00,32.86
5,2024-05-07 14:20:00,49.54
5,2024-05-07 14:30:00,106.53
5,2024-05-07 14:40:00,77.63
5,2024-05-07 14:50:00,308.52
5,2024-05-07 15:00:00,468.7
5,2024-05-07 15:10:00,286.16
5,2024-05-07 15:20:00,139.64000000000001
5,2024-05-07 15:30:00,81.55
5,2024-05-07 15:40:00,101.85
5,2024-05-07 15:50:00,108.47
5,2024-05-07 16:00:00,68.61
5,2024-05-07 16:10:00,80.45
5,2024-05-07 16:20:00,187.57
5,2024-05-07 16:30:00,297.29
5,2024-05-07 16:40:00,179.68
5,2024-05-07 16:50:00,57.33
5,2024-05-08 09:00:00,2970.77
5,2024-05-08 09:10:00,1762.87
5,2024-05-08 09:20:00,1623.46
5,2024-05-08 09:30:00,1852.52
5,2024-05-08 09:40:00,1746.8
5,2024-05-08 09:50:00,1758.82
5,2024-05-08 10:00:00,1576.95
5,2024-05-08 10:10:00,2056.73
5,2024-05-08 10:20:00,1415.04
5,2024-05-08 10:30:00,940.55
5,2024-05-08 10:40:00,474.42
5,2024-05-08 10:50:00,551.2
5,2024-05-08 11:00:00,508.53
5,2024-05-08 11:10:00,339.18
5,2024-05-08 11:20:00,775.3000000000001
5,2024-05-08 11:30:00,778.15
5,2024-05-08 11:40:00,979.27
5,2024-05-08 11:50:00,1336.1399999999999
5,2024-05-08 12:00:00,1977.6499999999999
5,2024-05-08 12:10:00,1383.04
5,2024-05-08 12:20:00,2757.34
5,2024-05-08 12:30:00,1166.74
5,2024-05-08 12:40:00,450.11
5,2024-05-08 12:50:00,232.18
5,2024-05-08 13:00:00,71.67999999999999
5,2024-05-08 13:10:00,54.230000000000004
5,2024-05-08 13:20:00,34.03
